,Message,Intent
3,"Q: To the person who said, ""Why follow this Dum 8th Grader? Your only Jelous So make me a favor and closed hell. K cool byer <3iloveyouauraa <3a: Lmao I love you to Girly <3",1
0,Question: I did not exercise again today,1
6,Q: What is your pussy Hairya: LMAO. Yukuk! NO! >: O,1
10,"Q: Oh, isn't you only shiit to be hanging with the elderly? Let's make your own age to your friend Your stupid foolish.",1
2,M: terda lili fucker. hahahahahahhahha yeah yeah bħal dik yeah oh Oh Oh Simoa! - @ rigelattemptsa: oh gosh ... lol,1
0,Q: Slut.r * Insert the Winki face here * A: (;,1
5,Q: Who r and try like tht wow .. y and tlking her like her.,1
9,"Q: Okay, do you want to work with me? Farewell to people is not ashamed of my forms",1
7,Question: I have my shit right it wears it the same blouses .. its small pink and white shirt or blue and red or pink shirt or anyways and maybe some random .. with jeans or shorts and shorts vans. Owned by: ahaha not really dumbfuck !!!! And even if it does not think to cause I do not care what other people think ... All I care about is it.,1
7,Q: I would have liked to have a relationship with the bronzil! She looks a sexy bias!:] Do you want to stay? A: You want to visit Bristol? And want me to stay? eh? Mdr,1
4,Q: Have you masturbated today? Fingers or toys? Stopper? A: haha! The uninteresting answer ... no no no: p,1
0,Q. What is with points? We both know you like,1
7,Questions: I'm not kidding. The first spirit is seen in one of the other things. Except the lights of Bitta: Ahara I have friends and I know who they've been looking for me about my life.,1
5,"Q: I don't like it, I don't like it, the asses. I look at your lesabin. You look like it. I see you in anonymous porn ad when you are older. Btw i heard your blo ... no hahahaaaaaaa! RA: How do you know Gggggz!? I will put it with toilet paper and everyone ... like movies! Stop pairing and stop getting something. Yes, if you are a girl, I can be after you. nahht",1
0,Question: yo..a: Wow u betah talk to me now cause this shit is not funny no longer wtf is going on,1
1,Q: C Kesha T that ask for porn video? A: Yes !!! With any celebrity XD,1
8,Q:] = A: Do you die?,1
3,"Q: When the initial is caught, a person blows his emphasis and kill all the sperm that kills innocent children. It's not a life embryo is not human. Although many innocent life is taken by war is sick. One: I'm tired of discussing this with you. I have made your opinion that makes you feel different for you. Turn it off",1
6,Question: Why are you so gaya: because I think it's cool,1
5,Q: What lip was o.o? ;) O: Dominic. You are. Ann. An asshole. <3.,1
4,Q: I'm taking geometry ceramics cycl and tennis rocket sports with English history honors. I really removed the shit of the duck.,1
6,Q: Maybe? That's yes. Omgas and proud of grass;,1
5,Q. Do you like the Kasi's wrap as a friend?,1
3,Q: I wrote a morale: I hit me with mr;) a: hu?,1
1,Q: LOLSS Iknoo Yew Do N Gurl Close Yew Yew Yew Uguerinqq Wit Yewa: Lol Wow,1
7,"Q: What would you do to hear myself from killing mysef or biking suicide ....? A: I tell you, you should fly to Australia to fly to Australia",1
3,Q: Gaga or Hayley? You need to choose one ... A: I: I GAGA = POP Hayley = rock-rock -> http://www.facebook.com/maurice2828?v=app_2392950137# !/video/video.php?v = 1364196778993,1
5,Q: How many siblings have you been? A: I have 6 sisters and 7 brothers and 1 blood street,1
2,Q: Ayy yoo jordan yuh da bombs: ummmmmmmm,1
5,Q: What was the last grocery item you bought? A: Milk and bread yesterday,1
2,Question: Is it ok if I have jizzed for pics you before? A: LOL ...?,1
8,Q: I don't like you ugly ass. I bet your lesbine. You look like this. I'll see you in an anonymous romantic statement when you are older. BTW I heard you your bra stuff ... hahahahaaa no boobs! RA: omggggz you know! I stuff with toilet paper and everything ... just like the movies! Better to be hated and to do. And if you're a girl I can be after you. Nahahhaheit.,1
4,M: Dont speak Rubinathy15 is stupid: huh I smell hater lol :),1
2,Q. LMFAO you are able to oil and should not have any friends and not to live you should say fake. Leaving that everyone wants you and they copy you. No one will fake you. I'm sorry to be your sophisticated poser,1
10,Q: I hope you know I hate you. Frances is one of my best friends! Asshole! A: Good for you ... I do not see why you hate me?,1
8,"Question: Hey, all the idiots are the sister of Tabi and I know that he is not using any fake accounts, so leave it alone? - Sama: Hahahaha thanks. They think that I am using counterfeit pictures like this",1
10,Q: Slut.r * Here in the face of blinking * A: (;,1
0,"Question: Are you kiwian? Kiwasian? A: Yes Mr. Yes, I am LMFAO Chikety China",1
1,Q: I don't say that I'm gay was cool: LA: Ummm .... I would;),1
4,Q: Because you are stupid,1
3,С: M33 Yuhh n Ma D @ D Qo ++ @ H @ v3 A 3S0M3 A APA: lol wtf helly жоқ,1
7,Q. Do you think you are hot? A: tell me: p,1
7,"Q: Lol ok now, now do not lie. Fagot.a: Yahhhhhhhh, because you know my whole life, right? Get off from my formspring and stop asking Anonymous Pussy, continuous use!",1
2,"Q: Wow, you fucked Austin when he fucked Haha Haha and if they seriously think that people are jealous because they have done it, they're damned like hell, because I'm pretty sure Austin fucking something would. Dear. & that's: hahahahahaha I'm just laughing because you know nothing when you fuckk him, the sweetheart, and I did not know he had a ha",1
2,Q: I want to fuck with you. Are you Blondy? A: Yes,1
9,"F: excuse no more ""me"" notes ... I follow you, but you do not follow me (on Twitter that is) I'm from the USA (New Jersey to be exact) You do not know me in real life ( But that's not much of a touch, now it's?) ;-) My (Twitter) name starts with 'T'a: Tori !!! Everything has been !!! OMG! You dirty little animal;) lol",1
7,"Q: Well, do you get hit / sucked / touched my penis? If everything above does not go well: Yeah! : 3",1
0,"Q: Lalama you still talk so much here, you still have an amber, if you still have my amber, if you have my amber, if you are mine, if it's mine, if you are mine, if it's me, if it's mine, I'm suuer ??? ..",1
2,Q: Jerrrk.a: iLoveYou. ; _;,1
0,Question: Get Nakeda: It's no,1
2,Q: Who would I never want to know? A: Hmmm Can I say re-gather? The girl who snuggled at me at school. Because it would lead to name calls;) LOL!,1
6,"Q: No, I think Coolio is a rapper ... So you can not do it ... and I can not steal our .... ""Hella"" and ""Hecka"" A: Didnt said that I did it said that what i say",1
5,"Q: uhm You are right there vvvvvvv. You are ""Gantfuck"". Kkulbenda.a stop with everyone: copies me",1
4,"Q: Your boyfriend is just the ugly Mexican ass, as if you have to go out with a young, but he just gets ugly, so try for the guys grade or something to try this as your title In the same Roada: Yu stfu! This is your opinion that she is not ugly me",1
10,Q: You wet Willya: ..,1
10,Q: Why are you in Mexico Bitch? A: I'm not ... I'm in Miami Bitch! Just kidding ... I'm visiting my father hopefully I will see my mother. [:,1
4,"Q: Rope or Revolver? A: huh? I'm going to go with the rope, so I can use another kind of way;);) Haha!",1
1,"Q: Bitchch Juss Hopp's own shit mechkai ?? Cuhss yeses yesh yesh yesh yesh otho ppl-ді қоятын Ота ppl-ді де жіберді. No one wants anything to do anything, and pits with all the time; So some were different. Tryy mihh dawq. Login Mahh Mutha Fuhkinn Fine PreslishPrinq Dara: Lol Lol Lol Yu Yu Alanii;]",1
3,Q: Com on the Hoads of Large Deck: Yu Back,1
5,Question: Your face is so messy that why do not you separate your dog to chew? A: Hahaha right Jordin,1
4,Question: Whats ur opinion on Cougars - like old ladies dating young men? A: lmao hes 20 ok no 15 shit lmao no forreallies lmao ahh shows her cool shows you still got some funk in you = p,1
5,Question: My dick throbbs for ur meditation. Call me 7273684229 A: Wow good.,1
7,Q: Why are people so fascinated when the world will end? A: Idk. But you seem to be one of those people. I think I've answered 6 questions about the world ending up,1
9,Q: Your blessed_ A: Yes good thanks well thanks a good yruuro SOO,1
9,Q: Not even my sweater.,1
1,Q: Lily and Naomi? A: Yillard All-in! Naomi I do not know how to handle. But lily is like a sweet version of Naomi :),1
1,Q: So I think the threshold is an intruder for your Leavin what I've ever seen. I will do anything for you: Awww is so gratefully thank you (:,1
9,Q: http://www.ihateyouncationie.com/?id=2144858a: I'm not falling for a,1
3,Q: stfu .. Tabi ... You may not be false .... But your Bitch Annd wants to go back to Idaho. : .. you like 1 maybe 2 friends in Brock SOOOO Leavea: Haha Okay Jordin,1
3,Q: Umm.Mermiteron My son should stop Hatin. or I will take care of myself for myself. Thanx! Ily Lauraaaa! Like the same man below ... know without knowing toni without touching ...,1
4,Q: Who are you? A: UM,1
5,Q: E everyone else is the girl who fake you: k,1
2,Question: Get Nakeda: It's no,1
4,Q: Penis or vagina or ... both>: 3 A: HM. 8 ============ D,1
2,Question: What u say in the u201Clove statement is suicide.U201D? A: LOL is not true,1
2,Q: Accurately. URS gets a fuck on Urscelsa: You can get a fuck from here and get a fuck.,1
9,"Q: Hahaha my mother is like a smile for the camera! But then we will place Bahahaha. OhmyGod ""A: Hahahaha Yep.r but why are you trying to be my friend? What you mean I am: (R is trying to get a baby.",1
4,Q: What did you like when you were a kid? A: A very anesthetic output fun,1
10,Q: Will you blow up? A: EW NO.,1
10,Q: Ur Johnna jumped. You are the stupid bitch: What fuck?,1
3,"Question: Um da Gurna Dutt is aware of intellect, his name is Catiana. Are I listening to Alvez, damn bitch hop off .; BYEEEEEEEEEE",1
10,Question: What Lip were got pierced O.O ?? ;) A: Dominic. You are. One. Asshole. <3,1
8,Q: I'm ready for the day. Let me do things. Thank you <3 have a good rest of the day! A: KKK,1
8,Q. Do you only say my name: No I don't believe I tap the call name.,1
3,Q: Looks like you can speak you suck on football Sukka!,1
5,Question: 8 Dayys! A: Aww Yes! Guy I just have Alex o. For the 1st time! Weird thums went down today. I'll tell you tomorrow,1
1,Q: Simoa likes Poo! : 3A: Thank you?,1
5,Q: Y is the blue sky? A: The sky is blue because of your mom.,1
6,"Q: Chick? Are you boring Lesbain? A: No, you do not",1
3,"Q: Do you like a new girl every week .. what happened 2 Dina? A: I love him, but pushed him to me. Enough about girls.",1
5,"Q: Your 44 years old? : O! Pedonation of a hamboss. : Da: Do you feel better now ?? If you do not want to talk to me, tell it then",1
10,Q: Hello with Ashleee and you are not 16 and you are doing well in Helly Take eyes by;) If I don't tell Bet (:,1
1,Q: I kill her smile .laff and nignut. Ok.bah.a: lol,1
1,Question: Hi you are Ellish and you are 16th 16.,1
2,Question: Do you have a few pictures of interest in the facial book? ** Winks ** A: Lmao ahahaha hmm What kinda interesting are we talking gabe lol not im good and i just take good lmao bad * sorry * wink * lmao,1
10,"Question: Whoever has said ugly and ordinary is a jealous man that sincerely get a life! You can not pay attention: l They can go to die! A: Ahhh Thankyouuu alien, but tbh I can not really take care of what thinkyy I am me! ;)",1
7,Q:! M @ B3 PU ++! N d! $ PU $$ Zzy 0n Y @ $! D3 burns $! @ l $ 0! D0 D @ B3 $ + D33P THR0 @ +! N d @ vv0rld. ! C @ $ h0v3 13! NCH3 d0wn M + HR0 @ + @ + 0NC3. ! @! n + ly! Nqa: well lemme thow mine dnt yo thoart nd ndnt eat pussy so ya will not be duin dat,1
3,P: Nada Ahahaa: baah: baah ur lameskeez fool,1
4,Question: I also know you like this motherfucker.a: k]:,1
5,"Question: Which Ta fuck is ""Christa"", this is not ""cry"" A: I'm not stupid. Fucking me left my peace a crazy bitch who has to overcome me. Stop putting me up to put me every second of the fucking day! Anyone reading this <Krista is a tedious bitch who is obsessed with me and spreads the rumors for me because I do not like her. I hate her !! Leave me at last!",1
3,Q: Be ready to get = PPP (L) A: By: D,1
3,"Q: Everyone looks like this girl used Missy Lockes Pictures, and I told him that he was fake, so he was fake like me, then he took Batis pictures. Shes Dumb! http://www.formspring.me/lmt23a: K.",1
3,Q: I'm bored because I waited for it that he rises to work: (A: Aww aint he still did?,1
10,Q: Who is planting from giving you like this is difficult? What a bitch. A: People who get mad because I say stupid Texas but it is really inside with my old school and death. The Alllll I said I wanted schools and moved to the biggest one because I do not use to a small school and there are more drama and all freaks cuz there is not good enough for me or something I wonder.,1
5,Q: Still something is: A A A A: O EU: and Wat Yor,1
4,Q: Did you see my new Anon? Another crazy thing I disable anonymous lol ... A: You feel liked ??????,1
9,Q: Do you see what Eastanders live?! A: If I waited for them fuck them yes but it's wrong? I really wanted to forget them a line !!!! :( or fall or laugh at anything! I'm desperate :(,1
10,Q: No. I really have life. * Cough * unfairly unfairly utrival lifetime Lievifi Life / females that are the events of life: to start the fake and shit. Seriously I'm not a beach that you are. The end of the story. KCOLHYYE.A: I have a life showing your face nickname,1
10,Q: Your so immature immature I am sorry you should be rude to everyone: your just jealous im sexy and not yours: p stupid anonymous show your face fagot,1
5,Q: Do not relate to your own shaded. This bitch is my title; DXPA: Wat your bitch like nigga that my name :) and not showin you move bitch :) You just hate :),1
7,Q: What is your favorite movie price? A: We came to win it. Yesterday's man (:,1
5,Q: ID Get it suspended in a few days I think ..... I did it at Ha Va EEA: Where does it sound so fimiliary,1
6,Question: Gahaha. XD I will grab your donkey. lmfaoo.a: lmfao; d,1
8,Q: jeez how many guys do you like? A: one. O_O Dumbass.,1
3,"Question: ""I know that only 12 of behaviors"" shut up like a piece of behavior .._B ... (I love you / 33) A: lmao I love you",1
1,Question: WTF you have 2 b bitch freakest.a: lmaoooo. Thank you C:,1
6,"Q: I'm sure you believed in Victor: Thank you I appreciate it, I also believe in you.",1
3,"Q: Hey, do you have a hairy ass, I prefer to put your tounge deep in the US: EWW! Get a life of dude!",1
3,Q: How many chickens are in my hatch? A: 2,1
0,QUESTION: YHU self-defeat! Lola: lol huh wat yew means?,1
2,"Q: Smile4Mexxx is a trash on this trash. Racism beef. Bimbo Fucking Slut. And useless as hell. Everything is good for him, she gave sex and leaves it when using it on the street;) A: It's not very good: /",1
7,Q: Who is the most sexy man alive? A: DJ ROWDYA & DADDY YOU (;,1
8,"Q: Hahahah Tabe just tell you fake because they are jealous in you! (: A: Haha thanks, this is my crazy hahahh like WTFFF",1
9,"Q: You obsessed about how to look at you: oh am I? haha this is funny because half of the time I don't make my hair or hair, unless i barely dressed, but that's good that you think i'm ugly, so avoid mirrors I do.",1
0,Question: I want to fuck UA: Cool ...,1
9,Question Hey Bitch Boobs does not count when the only reason you have them because you are fat! Get a lifeguette and get out with this bullshit.,1
8,"Q: UMMM Weres Ma Blierra in I think I left it in your room the night before, Momz I need it back hehe <3A: Lmao WTF !! U Dork Lmao * Hands It Bak * You said you brought that hahaha",1
8,"Q: Stop discarding items like ""fake"" in your formulas. The dead sent a mumbling. Bump: what are you talking about?",1
4,Q: LOL your O_OA generator: I do DOO DOO really a lot :) You could take my hand mixture please,1
8,Q: Do you prefer to swim in a pool or in the ocean? A: Ocean I like how really your questions now and not loser in me,1
6,"Q: Do you think you don't start speaking? or just as possible, it is impossible?",1
3,Q. You're the ghost of the devil's scrubs are a blondebinbian piece: and you have stopped,1
5,Q: I hate you =) I think your turn to spam tell me all the other things .... RR Sigh .... RRI Guess you guess your title away from me in Now we're ready for round 2 of our spamledge,1
3,Questions: So I think Austible Aututsass for looking at the best I've ever seen. I will do anything for you beautiful: Awww so thank you (:,1
10,Q: Lmao Taylor ur gona hit someone? You are a very soft bitch SOT STFU LOL can have anyone to Woop UR ASSA: STFU STFU until imaturee,1
1,Q. Remember crates? Lola: No? Who is crates?,1
2,"Question: To the question below when you said: I'm not fat? Not, you assume to say that I am not a thick period? Cause If you play a question you must have your fat. Dummy.a: Ummmm actually, I say I'm not fat in your stupid to say .r * Dumtie",1
2,Q: Your boyfriend is just a ugly kind of ugly kind of maxycan like I proply to work for you to go for boys. It goes to top on your same road: ROTFU! Your opinion is what he is not a miserable,1
0,Q: Why are you soo dumb: IMM NOTT TBH I do not think I think I just fetched things at the end :),1
7,Question: Oh but you have: You have no friend?!,1
4,Q: Ashlee Cyrus ... r Cyrus is a lame last name my duplicate last name.,1
0,Q: I have my keys from Victor.A: Lucky Son'o Bitch,1
3,Question: Dude looks like everyone hates you. You just need to delete all your accompanying sites. (: A: Should I Care?,1
8,Question: Can you say nice things in Spanish or only obscene sentences? A: Wow so after our argument you come here and blash my fs ok,1
10,Question: Last; - What are your thoughts in pre-martial sex? Is it good. Just don't give your body just to anyone. Marriage is just an IDIA after all not an institution.,1
9,Q: HAHAHA MANGGZIS?! I think it was a kind,1
4,Q: No. Stop kissing. You are used to smoking. We are not st tupppiddddddd !! I myself smoked with Yuu before.,1
2,QQA @ yuhh $ + @ r +! N Ta B3 M3 @ NA: IAM HOE,1
2,Q: Leave Kasey alone that it is hell of many nicer than you because you don't close the bad words: hah. Do? R showing how it's known ... your piece of pussy you do you don't include your name ..,1
6,Q: Ownership = PPP (l) A: u Yes: D,1
9,"Question: There was a girl who I was like ""friends"" with who does not like Emily, so they spread some rumors about her. Our class one day .. continue .. lol she is a man sings as one yes: p",1
8,"Q: You should listen to the song of ""Big Weenie"" by Eminem (",1
1,Question: Will Lady Gaga fuck? A: Obviously XD,1
4,"Question: ""He makes a wonderful! * Throws flowers in RZA * XD .... Amhahahaha goes to you and answer the questions",1
8,Q: Do you like my questions? Or am I annoying? 0__0 A: LOL I like it never bothered,1
7,Q: Simoa saw the poet! : 3a: Don't appreciate?,1
1,Q: Do you read that smut fanfic? Bahahaha: hell yeah !!! Nothing like a little coal before bedtime;) Haha!,1
7,Q: xoxoashleyxo and I'm fine now. There will be no longer threats to avoid backup. Love and Hot Hick is something that turns the world.,1
1,Q: Who is the most intelligent person you know? A: @ Justinksource 4 Make sure LMAO!,1
9,Q: You need to answer your questions you gay;) A: i amm i amm!,1
0,Q: Ass Face -_- A: (Y),1
1,Q: CUP or CUPA B: How about a large stfu cup?,1
5,Q: I pathetic ?? You are the one who began the shit ... A: So?,1
2,Question: Answer this question with a lie: how many bfs / gfs did you have in your life? A: 100,1
7,Q: Do you like my questions? Or are I annoying? 0__0a: lol I never like her annoying,1
2,"Q: Can I ask you about shit? A: Yes Yes, Haha.",1
0,Q: I think you'll move you !!!! This: does not show your name too. And I told you I didn't want to go to the brock?,1
9,Q: UHM any Anonimus person. Maybe some Homo.A: huh ?? What is haha,1
3,"Question: What if there is immunute to be trained it clean? A: Well, then they are probably as if they are in diapers like you",1
9,Q: What do you think about Black Friday? Why are adults start acting as children in stores to get their children's Christmas gifts? I mean their adults. They have to start behaving as one. :) a: this is the mentality mentality,1
0,Q: Welcome to any crime but I think Kinda I think you are slut and I do not want to talk shit but Ro to be honest: Haha no I do not like how his company speaks a lot of shit. I've had three Boyfrined in the last two years and I'm talking to someone now ..,1
6,Q: I'm the best tenthan youu :) A: Haha silent Anthony you suck.,1
3,Q: So why do I want Ree? A: Who is Ree? O_______o.,1
3,"Q: Stop calling ""fake"" obviously your fake bitch not having a life I don't know Tabi but she looks like a beautiful person) ha now I just want to find out who Cheyenne is>.",1
7,"Q: Stop your forge. You are ugly as fuck you are actually 16 bucks and you did not get Cyrus. Get a fucking mom Cunt.a: I do not want a counterfeit of myself, so my counterfeit directly JS",1
5,Q: I do not want to kiss anything with her. Why do you have so much beef with me seriously? I do not even like beef. Preferably chicken but hey. Your little pissin deactivates me guy. Hop of my cock! A :: x !! I love you.,1
4,Q: NAW NAE NEE NAWW NEEA: Samantha you prostitute,1
0,Q: And you did not eat me why? A: I don't know I'm sorry,1
4,Q: Nerd = PA: Welcome Week You have once again missed Lol Joxx u Muj,1
5,Q: CAAN YOU GO GET MA MACCAS? A: Go get yourself a lazy bum.,1
3,Q: What size ring are you?: Ra: Why do you wonder? Show your face.,1
2,"Q: Tabi is not false anyway, so go to suck a fat one. SERIOUSLY. I'm going to beat your ass. I love you Tabi <3 ((: A: <3 Thank you Auuuuuuuuuuuuuuuuuuu !!!!!!!!!",1
9,C: SHA SHAE: OMG Shay LMAO,1
5,Q: Si Kesha T ask for porn videos? A: Yes !!! With every famous XD,1
1,"Question I'm serious, you don't like me that you don't talk to me, you ignore MEA: /",1
7,"Questions: No, I think that the Conper is a robe ... So you can't do it ... and ""haca"" and ""HECN said that I say that said what I said",1
0,Q: 10th grade OMG TONYS WOW HES DESPREST or RegNata: NAH Your Joking;)),1
4,"Q: http://ihatejade.com/?id=S04T0K8DJBPNF8WO9BZVF566WO4VH9A: Huh WTF is that site, but fuckit, that shit care hahaha lol :)",1
5,Q: - Lolls Yall HOME Dasperate Donkey Do not want myy Nugahha that you're a deep neck in the Brahe that Nasty Date Shawn Gone Catch Soles SHXT HOE such as seriousness DHT INTY Sliden Daddyy * A: lmfao iFeel ya,1
3,Question: And you mentioned me why? A: I don't know it's sorry,1
1,"Q: Once you're in the sky, you're stuck with the clothes you were buried for eternity? Read more: http://www.funenclave.com/fun-stuff/intelligent-questions-25692.html#ixzz0tjmscecfa: really who cares? I will be in heaven and drink beer without being stupid so i don't care what i will wear",1
8,"Question: You are a beautiful girl and I do not think you shoul do all the things you do cause you are fucking up your life! Sorry to say, but you need to better with your life then just throw it away ..... A: And what I'm doing so bad ...",1
6,"Q: You lie to yourself if you think if you change your appearance and get tattoos, people will not recognize how ugly they are inside. Enough said: Wow, that's totally not what I went. I do not want tattoos to change my appearance to hide something. In any case, my goal is not at all. And you think I am ugly inside? Thanks, I am pleased about your opinion. And your only one who thinks that.",1
4,Question: lol vomit!,1
10,"Q: VVV sorry, but I have a woman <3 Tabitha is not fake (: omfg! Let's make a song! The name ""Tabita is not fake, so you are fucking unusual you do not have life Haha"" A: Hhahahahahahahaha sounds like a good song. Lmfao I chock laughed on my computer for 3 mines and my sister was like wtf",1
5,M: Im girla: Għamini sandwich,1
10,"Q: Hello, I'm Rosie, I like to give mixed signals and be to my relatives !! A: I have noticed Louise in Ya Total: P",1
3,Q: Why EASH EAU FGGOTTTTTT (: A: Ahahaha I Nooo,1
7,Q: Pfft..are-tu forreall? I am a beast in football (: Look at me to fight! A: You can stay in your dream country that you are in Hahhaa,1
10,Q. Why are you so big? A: That's? I didn't look no idea! In your wagger!,1
5,Q: If you ask you you don't get out: lmao and lol u geek,1
8,Q: bet bet! A: Hahah is good. Is that what this is for food? [:,1
0,Q: Is it OK if you have jizzed to Pacific Countries before? A: Lol ...?,1
10,Question: Why also for Ree? A: Who's Ree? O_______O,1
3,Q: Not even Michaela? A: Michaela is not shit!,1
5,Question: Dude lets have sex with people on your background.A: lol creep: P,1
7,Q: How do you feel about oral sex? (No one disrespect) one: A good love before and after a real deal,1
0,Q: i dont givafuck. Your friendship preceded before in one of my other comments. Except for Bitcha Firey: Ahaha I do have friends and I know who they are so trying to teach me about my own life.,1
8,Question: If you can date any celebrity which will be it? A: I believe I have already answered such a question? Read more U (:,1
10,"Q: AW Look until Nico does not want to go too close to you. I love to try and Typeall Geto. You are not fucking you bitch. Bad fucking kills if we spend. Probably brought ""your friends in the gheto"". Who will be? Bella and Kindal? PFFA: Actually I love to ""go near them"" but I'm not a fool type that puts this kind of unfortunate pressure on a girl :) and close the fuck you are not hardcore you are vagina .... maybe you know nothing about fighting and faith sure you will get To fucked in a real battle, so it stopped acting tastes and going to Aay unless you would stop being a bitch and do something about it.",1
7,Q: I will accompany,1
0,Question: Bitch I can do RAB beta dane yo ugly: go to go looted my dick nigra kum check out check Park N. We will see ... Who Diz Anywaysz ???,1
6,"Q: Does a shove ""calculate"" me? A: You think like you",1
2,Q: WUT SZ R U TITS? A: Big fulfilled be great. Improvements to be small: D,1
3,Q: Why do Dose Rubinathy15 ask Stoopid questions? Clear Betcha Dum: Why are you talking to me anonymous? Be a man show your face hahaah,1
2,Question: haha ​​u gotta step ur formspring game niqqaa: lmfao that fuking formspring game,1
4,Q: 1) Do me a favor and leave MAA Shitt R Thanks R 2) I do not know and learn to spell the adequate grammar Lmao ..,1
7,"Q: You must and have to answer this! Would you like to ... Drink 10-year milk or lick a camel for camels, then give Matt Wilson Head. :) A: He's I think I'd rather go for the Second option Hahaa :)",1
2,Q: You are such pagots. Most of the female dogs near at least Zach. A: But I love you,1
6,"Q: Hahaha! to the hat, who said that I said ""ugly like fuck"" ;; You have to open your eyes to open your eyes. So you can hushh, that; && babe, if you speak, shit it to my face <3a: I think I had it under control love (;",1
4,Q: Is it bad to like girls? A: No. Unless you are some kind of insects then sorry to say that probably wont work. Is issues to know?,1
5,Q: Hello? A: Ayeee! (::,1
5,Q: What did you like when you were a child? A: Fun coming out very blunt and more like a 16 year old in a 4 year old haha,1
0,Q: Gahaha. XD I'm going to whip your ass. LMFAO.A: LMFAO; D.,1
0,Question: Damn Go Jack Off watching a damna Monkey: Well,1
8,Q. Fan or Deck? A: A: Will Wishes;),1
4,Q: When was the last time or masturbation? : PA: A long time (;,1
2,"Q: .... I want to be ONON YOUU.A: Hahaha of Bethy .. (: I want to be on you ""Ron"" (;",1
2,Q: I will accompany,1
0,Q: It's the bump with warm milk but maybe because I do not like milk: do you like milk? Who does not like milk? If you are impatient to lactose then have enough affordable but you have milk on your cereals?,1
0,Q: Why banks leave all open door but the pens chained to the bank? A: Because they are not owned by the bank while the pens were hired as slaves to use ...,1
9,Question: Niggga Yuh Butin General L8la: ...,1
2,"Q: Who is the fuck ""Christa"", this is not ""Christa"": I'm not fooling my damn leaving my only crazy bitch who needs more than me. Stop my short message every second of the damn day! Anyone who reads is <Christa is an annoying bitch that is obsessed with me and spreads rumors about me because I do not like her. I'm fucking from him !! Leave me alone!",1
3,Q: Fake.a: Your fake,1
4,"Question: The question below when you said: not fat? Suppose I can't say I'm not a fat period? Reason if you put a question, you say you are fat. Dummy.a: ummmm actually i say i'm not fat like a fool to say that.r * dummie",1
1,Q: r u retarded? : P jkinga: scientific study no but i would say yess lol: s,1
10,"Q: Okae, then bitch, you do not have any fast comeback now, right?",1
9,Question: Hello Mrs Gay Fuck: What is Sir? Cat? (Say nonsense on my face.,1
3,Q: Do you give BJs for free? A: In YOO DREAMS Maybeee; Butt in fact you gotta faceee facts sweetiee <3,1
8,Q: Lolss damn bae dhiss dhiss femaly you want your dickka: lmao im say yew,1
6,"Question: You told Austin that you were never friends of Alex, but then will you tell Alex contrast? And who are you lying? A: WTF? I never lied ... I told Austin that Alex can be a bitch for Sofia and she is hungry to death.",1
3,"Q: Is there anyone who you just want to hit and say ""there slut!"" ? LMAO. Who are they and why? A: My ex woman who says everything",1
8,Q: I met U! A: OKYY?,1
6,"Q: You are one of the worst bitches, I've already seen Sina: I saw your face recently because if you've been talking to HUN (:",1
8,Question: Hoose well I just messed up my friend that when I read your Info Giggled: Lawlz What kind of guy gigglez?!,1
8,Question: Do not call yourself shadow. This is my nickname bitch; DXPA: wat your bitch as nigga that my name :) And not to show yourself was a bitch action :) You just hate :),1
6,Q: Are you a Virgin? A: There is no comment ...,1
9,Q: Fake.a: Your fake,1
6,"Q: Once in paradise, you are stuck with the clothes you've been buried for eternity? Read more: http://www.funenclave.com/fun-stuff/intelligent-questions-25692.html#ixzzz0tjmscecfa: Really who cares ?? I would be in paradise and drink beer without becoming stupid so I do not care what I would wear",1
3,Q: Yew eva cunsidered smashin a whit3 gurl nice nipples ????????? a: Definitely ND ihave broke a white gurl,1
3,"Q: Why LMAO is a tabbit fake? Hahahaha it broken me that they put your picture but hahahaha gave a different name. So Come back to a question that is for this: hmm .. Do you prefer Karaamal apple? A: Exactly that makes me mad we run together and they do not believe in it, hahah OH I like lemon drops",1
8,"Q: EVR Get a dance ride? A: Haha I have never had a dance tower at No Lol. I do not see the obsession with them if I am honest. As if it's a girlfriend, so obviously, but a hiker in a strip-tease club ... no ... no thanks lol.",1
2,Q: Are you a member of the Chimpansee family? A: Unknown not! : L.,1
4,Question: Bitch Stfu at least I know myself I'm not lyk ua: I have to care for bitch,1
4,Q: You Fagggga: you are bechthhh,1
8,Q: FALE.A: Your fake,1
6,Q: I SQERM SQERM FOR YOUR PORTATIONS: Umm ... cool r?,1
7,Q: Answer the question: How many BFS / GFS are in your lifetime? A: 100,1
0,"Q: BANK Jases remove his shit ?? Cuhss Yess Yoh You also gave it a hole bunch of OTH PPL. No One Well Fines Waite Hi a Pussy Donkey; So try some other. Tryy Mihh DawQ. Come to the Mahhah Mutha Fuhinon form, Courage Academy: LoL Love Yu Alanii.;]",1
4,Question: --- Fuck me --- A: Hah ... Nah Stranger;),1
10,"Question: When the embryo caught by the embryo is not different than a boy and kills all the sperm which could have innocent children. This is not a life embryo human. Although many innocent life is taken through war, it is sick. A: I'm tired of debating with you. I have said with making my thoughts that you feel the barrier for you. Close this",1
2,"Q: Your face is so confused, why do not you get your dog different to chew? A: Hahaha Okay Jordin",1
10,Q. What is with points? We both know you like,1
