labels,text
0,What is the longest term paper  essay  speech  story ect. you have ever written for school or elsewhere?  oh  I don't remember. I Graduated in 1985
0,What is the most common word in your vocabulary ? (:  fuck ( or mabey Pussy )
0,What is the most harmful thing youu2019ve ever done to your own body? Why did you do this thing?  I have scars all over my body. I didn't do it on Purpose  just part of my job.
0,What is the most unhealthy thing you eat/drink on a regular basis?  Beer everyday
0,What is the most unique name you've ever heard? Who has this name?  I'm not sure
0,What is the name of the highschool you did/will attend ?  Jeffery City Wyoming. I graduated in 1985
0,What is the nearest amusment park to you?  IDK I think Six Flaggs in Denver
0,What is the one specific relationships deal breaker that can occur on a fist date? in other words.. what could a possible future bf/gf do that would turn you off from them completely on the first date?  rude manners
0,What is the one talent you wish you possessed?  I wish I could sing
0,What is the stupidest thing you've done because someone dared you to?  jumped off a Rail Road Bridge. it was 90 feet to the water I was ok  but man was that dumb
0,What is the weather like right now for you? Its windy  around 70's in direct sunlight here :]  nice  calm and clear around 70 or so
0,What is the worst piece of advice you have ever received?  to leave my Wife
0,What is the worst thing a person could do to you and still be forgiven? Does forgiveness come easy for you?  yes it does My ex Wife came home with Herpies  and I didn't give it to her. But I did forgive her. I still left her   but I forgave her
0,What is the worst thing you have spilled on carpet? Did the stain come out?  beer and yes
0,What is the youngest age you can think of that it would be seen as appropriate to be pregnant ? Not by societies standards  but your own. (: 15
0,What is ur fave alcoholic drink ? :)  beer
0,What is your absolute favorite candy ? I have a slight addiction to swedish fish... Mm you can not tell me it gets better than that (:  I drink beer and get all my sugar that way. I don't eat candy
0,what is your backround picture of... ?  LOL A Girl that I know that has a funny message
0,What is your Birth Stone? Birth Month? Chinese Zodiak? Astrological Sign?  I am a Gemini  but i don't know the rest I was born in June
0,What is your crush's initals?  DIz
0,what is your current favorite song (s)?  California Gurls by Katy perry
0,What is your daily dose of caffein if anything? coffee  monster  soda  candy?.. ect.  around 8 to 10 cups of coffee a day
0,what is your dream car ?  a Corvette
0,What is your dream career and how do you plan on achieving it?  pimp  and I am living it
0,What is your favorite Ben and Jerry's ice cream flavor?  I don't eat Ice Cream
0,What is your favorite flavor of Girl Scout cookies? When was the last time you purchased some?  Chocolate chip last year
0,What is your favorite food to have made on the barbecue? Can you cook on the barbecue  or do you just indulge when others cook on it?  Brughts  Baby ! !
0,What is your favorite hobby?  camping ridding my Harley is a close second
0,What is your favorite kids game?  I don't know mabey hide and seek
0,What is your favorite social networking site? How many hours a day would you say you spend on it? I'm a tumblr addict. D;  Face Book a couple of Hours
0,What is your favorite type/brand of cell phone and why?  I don't have a cell phone
0,What is your favorite zoo animal and why?  cheetas they are beautiful
0,what is your goal in life ....... how to you intend to reach it ?  to be a Hotel General Manager keep working hard
0,What is your home away from home  if you have one? Why do you feel so at home and comfortable here?  The Sinks Canyon   North of Lander  Wyoming. It's very Peaceful and Quiet
0,What is your middle name?  Michael
0,What is your opinion in the scenario of a suicide  who is more responsible.. the person now dead? or the person who caused them pain? Why?  the person now dead  because they didn't get the help they needed
0,"What is your opinion on ""open"" relationships. I know quite a few couples that openly have multiple sexual partners. I don't necessarily agree w/ that.. my man should be getting sex from me  and only me.  Every one is different  and if it fits BOTH Partners then it's O.K"
0,What is your opinion on body modifications? Do they really express one's individuality? How so?  It's their body  so they can do whatever they want. And yes  I think it does let them express their individuality.
0,What is your opinion on church and praying  if you have one? Why do you feel this way?  I love going to Church   and I pray all the time
0,What is your opinion on pit bulls? Dangerous animals or misunderstood?  mis treated
0,What is your opinion on pornography? Do you think this degrades women or men in anyway? why? why not?  It's ok  no it doesn't degrade people
0,What is your opinion on reality tv shows? Personally  I find them too entertaining to be real.. =P  they are scripted  and not real at all
0,What is your opinion on stem - cell research?  I think it should be allowed. Stem Cells can give us alot of Promise
0,What is your opinion on the death penalty? Explain.  if someone kills a Human Being  then shove a needle in that fuckers arm and take revenge
0,What is your opinion on why parents are sometimes strict?  we worry about our Kids
0,What is your quirkiest habit and how long have you had it?  the way I put on and take off my Socks / Boots
0,What is your true opinion on private school girls?  They aren't really that snobby or slutty you can find People like that anywhere
0,What is your view on abortion?  Hate it
0,"What is your view on internet relationships? Explain.  I like them. they are just as reall as meeting someone in "" real life """
0,What is your view on karma?  it doesn't exist
0,What is your weirdest talent?  picking my nose LMAO JK JK JK Swimming backwards
0,What is/was the main thing you are/were made fun of for in school  if anything? How did you deal with the comments people made about you?  I am tall and thin. Always have been. so it's always been a source of enjoyment for other people
0,What kind of area do you live in ? A small town  a HUGE city  the country  the mountains ? Describe it to me (:  Casper has 50 000 people it's close to Casper Mountain and Alcova Lake so there is lots to do
0,"What kind of bug spray do you use when going outside ? ""OFF"" works amazingly well I've learned (:  yes it does  and that's what I use"
0,What kind of car do you drive? Who baught it for you?  A 1969 Chevy 3/4 ton truck I bought it
0,What kind of clotheing is almost a pet peeve for you or that you strongly dislike or find extremely unattractive?  baggy Pants
0,What kind of clothing do you find the most attractive on someone of the opposite sex ?  dresses
0,What kind of email do you have ? I have an aol & gmail (:  Yahoo and Gmail
0,What kind of first impression is most common for others to percieve of you?  Cowboy
0,What kind of influence do your friends have on you ? On a scale from 1-10 how much of a BAD influence do they have on you ?  It's ME that has a bad influence on THEM LMAO
0,What kind of morals do you inculcate in your daughter?  to be Honest  and Kind  and help others
0,What kind of music can you just not stand to listen to?  Rap
0,what kind of phone do you currently have? i have an Env Touch(:  I don't have a cell phone
0,What kind of relationship do you have with your grandparents ?  I had a great Relationship with my Grand Parents  when they were alive
0,What kind of role models would Hitler have if he lived in current day? :P  Brack Obama
0,"What kind/group of people are you most likely to judge at first site? For me its the extreme emo crowd.. I try to stay away from the ""guy liners"" and ""I only wear neon & black"" kind of ppl.  I agree  and i do the same"
0,What latest natural disaster occured nearest you? Apparently here we had Tornados in PA near the state colleges. Hbu?  nothing. Nada
0,What law do you think is pointless?  prostitution it's a victim less crime
0,What made you laugh today?  nothing  my Mom had a stroke last night and is in the Hospital so I am very worried
0,What made your birthday special?  Talking to my Daughter. She is pretty reserved  but she said that she Loved me  and was proud to be my Daughter. I just felt so Happy and Spiecial
0,What makes a person fake?  Being insincere
0,what makes someone ignorant?  making some one hurt intentinally   being Predujiced  not trying to advance yourself  just staying stagnet
0,What makes you an outlaw?  Been to Jail 4 times  and I still have un Paid fines that I have to take care of. I have respect for the rights of Others  but no respect for the Law
0,What makes you different from me? Why are we so unique? :]  our Souls
0,What manners do you ignore the most on a day to day basis (e.g. don't take off hat off in buildings  elbows on table  grooming in public ect.)  don't take my hat off in Buildings.
0,What morals do you have? Are there any morals you wish to find in a significant other?  I have very few  but I don't steal and I don't lie and I don't hurt people unnessasarly.
0,What morals do you have? Are there any morals you wish to find in a significant other?  I never lie. I am brutally honest  and want that in a partner
0,What movie  in your opinion  does Johnny Depp act perfectly in?  That man can't act. Period. so it's a moot Q
0,What movie is coming out that is a MUST see for you? I've seen previews on The Last Air Bender and I'm dying to see it. :D Looks sooo good.  Ironman 2 and I saw it
0,What part of your body do u wash first?  chest
0,What piece of advice is given to you frequently that you have yet to excersize (<--follow  or do) ?  stop going to jail LMAO
0,What place is your hiding place?  That's a secreat
0,What position do you usually sleep in ? I sprawl out on my back with my arms and legs kind of flung everywhich way  very comfortable lol.  on my belly  hugging my pillow
0,what religion are you? have you/would you ever change religions? to what?  Catholic and NO !
0,what religion are you?  Catholic
0,What resteraunt  if any  do you eat at the most frequently ?  The Sandbar
0,what room are you in at the moment?  Living Room
0,What scene from a movie  book  or play would you most want to recreate in real life? Who would you play?  the Gun Fight at the O.K Corral Doc Holliday
0,What school subject did you like most and why?  History  I like knowing what happened before I was here
0,What school subject did you like most and why?  History  I like to know what happened before
0,What should FS have that it doesn't?  We should be able to message each other
0,What should the punishment be for a guy who has a 1 night stand with a girl and gets her pregnant  and he refuses to help in any way with the child? Is it his responsibility or is it the womanu2019s to wear protection?  it's BOTH of theirs. He's an ass for not helping  and she's stupid for not taking care of her own body. I am not sure there should be a Punishment  he has to live with the fact that he abandoned his Child
0,what size bed do you have ?  Queen
0,"what size is your tv? i think mines like  a well..i dont know  i know its biger then a 72 inch. haha  32"""
0,What size shirts do you usually wear  how about jeans ? I wear a medium in shirts for length  and an averaged 7 for jeans (:  medium shirts and pants are 32 in wiest  and 36 length
0,what song are you addicted to at the moment?  Pink  Please don't Leave Me
0,What song is ruined forever because of a past relationship? What happened?  Stevie Nicks  leather an Lace. I danced to that song at my Wedding. Now I can't listen to it
0,What sort of things/situations make you nervous?  Large Crowds of People
0,What store do you shop at the most?  Home Depo
0,What things annoy you know matter what?  loud talkers. Pushy People rudeness Going to someone's House and they are sloppy Housekeepers
0,What time did you get to bed last night ?  11 pm
0,what time do u normally wake up in the morning ?  6; 30 am
0,what time is it right now? and how long has this question been in your inbox?  9; 55 pm  and I have no idia
0,what time is it......where ever u may live  its 4.35 here now :)  3: 32 pm Mountain Standern Time
0,what turns you on ?  everything
0,What type of sex do you prefer more?  women  but I do like gay sex once in awhile
0,What type of sexual performance do you preform the most? Why?  Intercourse with women Oral with Men. I like the feeling of being inside a woman  but have to be in the mood to be penatrated myself
0,What type of work experience do you have?  I have been working in Hotels  and cruise ships doing Maintenace for 21 years
0,What type/brand of car/truck would you NEVER consider owning? Why?  DODGE they have a crappy brand and a shitty product
0,What was a popular game you used to play as a child ? (e.g. manhunt  hide & seek  tag  hopscotch ect.)  hide and seek. As i got older  it was hide and seek with B B guns  now it is with Paint guns
0,What was the first national park you went to?  Yellowstone
0,What was the last book you read and what was it about?  the Ex Mrs Hedge Fund it's about a rich woman who finds out her Husband is cheating on her and then decendes into a Murky Sexual hedonisim to try and make herself feel better
0,What was the last book you read?  The Ex Mrs. Hedgefund
0,What was the last meal that YOU prepared? If never.. Why you so lazy hm?.. haha no jk lol :P  Pork chops
0,What was the last movie you were super excited to see  but it was a disappointment? What about it wasnu2019t as good as you expected?  Iron Man 2  it had pleanty of action  but I had to WAIT till the very end of the credits to see the trailor to the Thor Movie
0,what was the last thing u ate and drank ?  Chicken and Beer
0,what was your favorite subject in school (if your in school) what is your favorite subject? why?  History
0,what was your first job? for those of you who dont have one  what do you want it to be?  Cubing hay on a Ranch
0,what ways are you like your parents?  We both Work Hard and Play Hard
0,what ways are you opposite from your parents?  I am more capable with Tech   Like Computers and Gadgets
0,What were you doing at 4am this morning?r  sleeping
0,What were your parents like?  My Dad was a fun loving free spirit  who loved his beer and gave all his heart to his Kids. My Mom IS a nice  well mannered Lady who is kinda clingly  and worries about about my Life Style   but means well .
0,What will be the most exciting thing you do this summer ? If nothing  make it up haha.. I hate one word answers :P  I am going to Yellowstone National Park in August
0,What will you be doing for your dad this father's day? Is there any other male in your life besides your dad who you will be getting something or doing something for? :D  My Dad passed away 4 years ago. I miss him terriably. I don't know what i will do for my Uncle.  ( he has everything )
0,What would be an ideal gift for your significant other to give you?  Beer
0,What would be the most romantic way a man could propose?  I actually have no Idia
0,What would have to happen in your life for you to seriously contemplate suicide? D: Do you feel suicide is ever warranted  or is it always wrong?  ALWAYS Wrong ! !  Suicide is a Mortal Sin
0,what would you do  or say if your best friend called you at 4:00 in the morning  saying she was pregnant  and needed you to pick her up because she was sick  and her parents kicked her out?  go get her  and take care of her
0,What would you do if a chinese man hopped out of your trunk  flashed you and said 'toodaloo motha fucka!'?  LMAO
0,what would you do if you couldnt be with the one you really love? would you live with it? get over that person? ignore what you are being told to be with them? (: explain why  I am Divorced  so the one Person I really loved is out of my Life now
0,what would you do if you heard your neighbors having sex? do you think they hear you having sex?  I have heard my Nieghbors having sex  and I am sure they have heard me  I don't mind it
0,What would you do if you woke up one morning and were me for a day?  I would be a woman  so I would immediatly get laid. I have always wanted to know what that would be like
0,What would you do if your country started a war you considered unjustified?  idk
0,What would you rather be an actress/actor or a rock star? Why?  Rock Star they get all the Women LOL
0,What would you say to George Bush if you had the opportunity?  I have no idia
0,What would you say your biggest accomplishment was?  my Daughter
0,what would you take away from FS if you could?  True Friendship
0,what you like on girls? how you like em to be?  BOOBS ! ! I like strong minded women
0,What's at the end of YOUR rainbow?  a hot 19 year old blond going into the Navy !! No !  No !  jk jk..... A pot of Gold really.
0,What's Brauts?  German Sausgage
0,What's duii?  driving while drunk
0,What's one thing that you wish you could say and have the entire world hear?  Give Peace a chance
0,what's sexier  thongs or boy shorts?  thongs
0,what's the best law  in your opinion?  Freedom of Speech
0,What's the cheesiest compliment that you have ever received  be it by a girl or a guy?  a guy he told me I had really pretty eyes LOL
0,What's the most annoying thing the person you love most does? Why does it bother you so much?  My Mom just had a stroke  and so I have had to move in with her  to watch her. She Mutes the T.V during commercials. I hate that
0,what's the most awkward situation you've ever been in?  Meeting my Ex Wife's new BF
0,What's the most embarassing thing that has happened to you during something sexual?  Having gay sex  and it got really messy after he pulled out
0,what's the worst law  in your opinion?  The Current Immagration laws that we have
0,What's your best sexual fantasy?  Having sex with a Married Couple. That way I could fuck both sexes at the same time
0,what's your biggest fear?  death
0,what's your biggest pet peeve?  sloopy people
0,what's your fav junk food?  none. I stopped eating junk food a long time ago.
0,What's your fave kinda music?  Old Country
0,what's your favorite sexual position?  doggie
0,What's your favorite sport?  Baseball Baby ! !
0,what's your favorite store?  Home Depo
0,What's your guilty pleasure?  Chocolate Chip cookies I rarely eat them  because I don't eat much sweet things. But I do like them
0,what's your LEAST favorite sexual position?  cowgirl
0,What's your middle name ?  Michael
0,What's your music style?  all kinds I love pink and Ac/ Dc both
0,What's your worst nervous habit?  bite my nails
0,what..? So you never like  screamed like a girl?? Or do you bellow?? LMAO. What's one dumb thing you've done?  gone to jail comes to mind. Cheating on my Wife was big dumb thing to do. Having to re build my Harley cause I crashed on a bridge after drinking to much beer....... the list goes on. And no  I have never screamed like a girl
0,Whatcha lookin' for ?  here ?? just friends. I like this Place  asking random Q's and answering them
0,whatg do u think to fakes?  I ignore them
0,whats a question/statement you really dislike getting on formspring; i cant stand the plain: spam me. or spam me ;D A WINK WONT CHANGE ANYTHING! why dont you ask me a question first and they i will do the same -.-  I hate stupid Q's Like :: do you have a job  or what class do you dislike.
0,Whats a story of a scar you can tell me about??  I have a long one on my Left forearm. I was helping a Friend of mine to steal a gas heater and as we were taking it out  the Sheet Metal cut my arm pretty bad
0,whats better/what do you wear: boxers  briefs  man thongs?  Commando Baby
0,whats do you think is the worst problem we are facing now?  The Oil Spill in the Gulf
0,Whats on your shower curtains? xD  Superman LMAO
0,whats the biggest city you've ever been too?  Rio in Brazil
0,whats the happiest place on earth?  Yellowstone National Park
0,whats the longest time you have spent on an airplane at one time?  7 hours
0,whats the most awkward conversation you have ever had with someone? who was it  and what was it about?  my Daughter  and it was about sex
0,Whats the nicest thing youve done for a female??  I Married her
0,Whats ur hobbiess?  Camping  Ridding my Harley  sex  Beer and Rock and Roll
0,whats your current favorite song?  Sober  by Pink
0,whats your favorite animal? mines the giraffe :D  Lion
0,whats your favorite carnival food?  yuck  I don't eat that stuff
0,whats your favorite flower?  rose
0,whats your favorite website? besides this one  for those of you who are as addicted to this thing as me :D  Snakes World it's a porn site
0,whats your favorite....letter/color/word/saying/shape/fast food restaurant/artical of clothing/show and pair of shoes?  letter>> A color >> Superman Blue Word >> fuck saying >> shut the fuck up clothing >> blue jeans Shoes >> boots
0,whats your religion? will you raise your children with the same religion?  Catholic  and No. My Daughter is Luthern ( Her choice )
0,Whatu2019s non-essential or unnecessary in today's society?  the Internet. It's fun  but we really don't need it
0,When and how was the last time you told someone HONESTLY how you felt?  Today I told my Daughter I loved her
0,When cheese gets its picture taken  what does it say?r  Humans ! ! LMAO
0,When did you find out that you liked guys?  14 years ago  when I had my first encounter
0,when did you/when do you want to lose your virginity? were you/ are you scared?  I was 15  and very nervouse. She wasn't a virgin  and I wanted very badly to please her
0,When do you know you're comfortable with someone? I think its when you can fart infront of each other.  LMFAO ! ! In Jail   it's when you can sit down on the Toilet and take a shit in front of Him. ( the cells are really small )
0,When do you think our economy will start to get better? Give me a matter of years .. im just curious about everyones opinion.  I really don't know
0,When females gave you oral sex   has any of them choked ?? Would u laugh if they didd ??  a few have   and I don't laugh  but i do enjoy it
0,When French people use foul language  do they pardon my English?  LMAO I suppose so
0,"When i say ""africa"" automatically which do you picture? The bright prosperous vegetation  or the starving women and children?  vegetation"
0,When is your birthday? Do you have any plans or specfic gifts in mind that you'd like to do/have? Mine is in 4 months  and always the start of a new school year (whoo-hoo!) lol.  june 20 th and I am going camping
0,When people ask questions like  u201cwhat makes you happy?u201d I never know what to say  because A LOT OF THINGS make me happy  like wayyy too many to name & I hate not doing them all justice. How do you respond to general questions like that normally?  same as you. I just say  A Lot of things make me Happy
0,When people immigrate America  should they be able to speak English and take a common knowledge exam (Some simple math questions  english questions and american history questions?) in order to become a citizen?  Yes
0,When people laugh at you  it's most likely because you ...  yep  yep
0,When put under pressure how are you most likely going to react?  I think fast and get quiet
0,When u look @ mee whats the firsst thing that comess to mindd ?  you're Picture is really small  but i think you are a hottie. I think about what you would look like naked
0,when ur drunk are you a fun happy person  or a angry person :(  fun / happy
0,When was the last time you attended a wedding? Funeral?  Wedding >> 2007 Funeral >>2008
0,When was the last time you noticed the sound of your own breathing?  today  on the phone
0,when was the last time you went clothes shopping? i went today bought some niiiice stuff xD  Last winter
0,When was the last time you went out to eat?  today
0,When was the last time you went to a concert and who was it?  last year>> George Jones
0,When was the last time you went to a national park?  Last Summer I was in Grand Teton in July
0,When was the last time you went to the beach?  2000 I still Lived in Oregon then
0,when were you most disappointing?  when I was in Jail
0,when you are in a relationship do you check out other people? do you consider that cheating?  I do  and no  it's not cheating if I don't act on it
0,when you are mad how do you imagine your happy place?  I close my eyes and do Deep Breathing
0,When you day dream  what are you usually thinking about? or imagining?  Superman or Batman
0,When you get married  if your partner said they wanted a prenuptial agreement before marrying you  how would you react?  LOL I have nothing they want  and the women / men that I have in my life don't either
0,When you go to bed  what do you sleep in? Do you wear different styles of pajamas to bed in the different seasons?  I usally sleep in the Nude  but I live with my youngest Sister so I have Superman P.J.'s to walk around in
0,When you were little  what did you want to be when you grew up?  Superman
0,When you're all alone what are you most likely thinking about?  Beer  and sex
0,When you're elderly  do you want your kids putting you in a nursing home or leaving you all alone? Explain  Nursing Home. I crave other People.
0,When you're feeling under the weather with abnormal symptoms do you ever research the possiblites of your sickness on the internet ? Whens the last time you did this ?  never I drink BEER and this kills all the bad things in my body
0,When you're fooling everyone else who is that one person that is able to detect how you are REALLY feeling ?  My Ex Wife
0,when your in the shower/bath do u wash ur hair or body 1st ?  body
0,Whens the lasst male patner u had ?  my Last Boy Friend and I were together two years ago
0,Whens the last time u had sex ?  last week
0,Where are veins under your skin most visible? There are 2 veins on the top of my hand and then on the underside of the wrist.. I heard that strain makes them pop out more. Haha  On the underside of my forarms  around my wrists on top of my hands
0,Where are you going tonight?  Th
0,where did noah keep the termintes in his arch?  all over his ARC. LOL
0,where did you go on your last vacation?  To visit my Daughter over X Mas
0,Where do you get your hair cut ?  At a barber Shop on Center Street
0,Where do you sweat the heaviest? The bridge of my nose with a sweep under my eyes  and then sweaty palms for me.. haha.  the same for my face and my pits
0,Where do you think the line is drawn between someone who just enjoys drinking alcohol and an alcoholic?  how much and how early they drink
0,where in th US are u from ?  Casper Wyoming
0,where is one place you will NEVER work?  Fast Food I work in Hotels and that's how i want to keep it
0,where was the last picture you took taken at?  Yellowstone National Park Last weekend
0,Where were you on September 11  2001? :l  Jackson Hole Wyoming
0,Where's the weirdest place you've had sex ?  the back of an Anublance
0,Wheree r u goingg campingg ?  The Sinks Canyon I am back now>>> It got croweded.  I wanted to get AWAY from People ! ! ( I still had a nice time )
0,Whether or not you are for the death penalty  do you feel it is an effective way to teach  by example  others to think twice and not commit a horrible crime? Explain your reasoning.  It's NOT effective  but it is revenge and I like it
0,Whether you are religious or not  should the Pledge of Allegiance remove the u201cunder Godu201d statement  since a lot of people donu2019t believe in God? Should u201cin God we trustu201d be removed from US bills also? Why or why not?  No. The Majority of Americans DO believe in God  and in a Democracy  the Majority rules
0,Which country do you currently reside? (If it's America  which state?)  wyoming
0,Which date sounds funner to you?: 1. Going to dinner and then a movie. 2. Having a picnic in the park and then going for a horse-drawn carriage ride? Why did you pick that option?  2 because at the Movies you can't talk. It's a big T.V. screen. at the park and on the carriage we can carry on a conversation.
0,Which do you prefer ? Pen or Pencil / optomist or pessimist / sun set or sun rise / wall-mart or k-mart (:  Pencil  optomist sun rise I don't lie either
0,Which friend of yours is extremely close to you  yet you still disclose certain information from them bc you don't quite trust them ?  I tell my BFF everything She never passes judgment on me
0,Which gender has it easiest in today's society? Explain why.  women we are scared to say no to them
0,Which is better? Mac or PC.  PC
0,Which is more important to you when listening to music? lyrics beat/rhythme  speed  genre  artist?  all of it
0,Which side do you usually get out of bed? left or right? For me  its a constant right side  NEVER left  just habit haha.  left
0,Which type do you prefer: someone's who's intellectually dynamic  or someone emotionally deep?  Dynamic and strong
0,Which would make more of an impact with you  a verbal apology or a written apology [like in the form of a letter or email]?  verbal  that's face to face
0,Which would you rather have and why - A bot fly larvae stuck in your head or a tapeworm in your stomach? Google to research.  neither they both sux  and I didn't need to research that
0,Which you favorite icecream flavor?r  Rocky Road
0,which zoo animal are you compared to? [if you are compared to one haha]... im compared to a giraffe cos im soo taaaaaaaaaaaallllllllll :D... at least im not compared to a donkey or something.. if donkeys are in the zoo  not too sure about that  they are >> and I am a Loin
0,While waiting in a waiting room  do you usually sit patiently  read the magazines provided  read a book  mess with your phone  or other?  sit patiently
0,Who  in your opinion  has the sexiest voice youu2019ve ever heard? :D  My Ex Wife
0,Who are you entirely too nice to?  My Daughter
0,who can you go to for anything? your bestfriend? mom? bf? gf? siblings? family? ect.  My BFF
0,Who can you picture spending your entire life with  romantically or friendship wise  you choose (:  It used to be my Wife  but she is out of my Life now.
0,who can you talk to about anything? like sex/ or other personal topics that you cant with others?  My BFF Laura
0,Who did you want to win American Idol this year?  who cares ??
0,who do you fart infront of? BE HONEST!  my GF/ BF
0,who do you feel like you CAN'T be yourself when you're around them?  around Whom  Sweetie
0,Who do you feel thinks too highly of themselves?  Lady Gaga
0,Who do you miss so much it hurts  right now? :  My Daughter
0,Who gives you the butterflies ?  my Ex Wife
0,Who has been the kindest to you in your life?  My Daughter
0,Who has it harder in relationships  men or women? Why?  both it's a two way street.  I wish I had figured that out when I was married
0,Who has let you down in the past month? What happened?  no one. I have had a pretty good month
0,who in your family are you closest too?  my Cousin Brook
0,Who is the most adorable person in your life at the moment? What do they do that is so adorable to you?  my Daughter she is my Life
0,Who is the most iconic figure of your generation so far? Whether its an entertainer  politician  or the lady down the street.. anyone you can think of. (:  Madonna
0,Who is the most influencial male in your life ? female ?  My Dad. ( R. I. P ) Female  my Grandma on my Dads Side
0,who is the most pointless celeb?  Lady Gaga
0,Who is the one person that puts you down the most?  my ex wife
0,Who is your celebrity spouse and they don't know it yet? :P  Madonna
0,Who is your current music obsession? Mine is Florence and the Machine!  Pink ! !
0,Who is your favorite family member? why?  My Cousin Pete he is very Intelligant and fun to talk to
0,Who paid for most of what you own ?  I do. I am single now  so I have to buy everything
0,"Who said: ""Is that a gun in your pocket or are you just happy to see me?""  May West"
0,Who should wear the pants in the relationship or should it be a mutual give and take?  give and take. no one should dominate
0,Who was the last baby you held? How old was it? Was it a boy or a girl? Do you want kids?  I have a daughter and she is Great. The Last Baby I held was my Niece's baby girl. She was 2 weeks old
0,Who was the last person to see you cry? Who was the last person YOU saw crying?  My Ex wife
0,who was your last text or call from?  My GF she called me  I don't text as i don't have a cell phone
0,Who would you choose to be your sidekick if you were a superhero? :)  Nightwing  ( formally Robin ) Dick Grason is a level headed  strong man
0,Who would you like to see win the World Cup?  I am a Baseball Fan  so i really don't care
0,who would you rather be the beatles or the rolling stones?  the STONES  Baby ! !
0,who's the best kisser you've kissed?  one Christmas  I was asked to buy Miseltoe in the bar. I said no  but she said she would kiss me if I bought one. So I did >>>> WOW ! !  that Lady could kiss  ! !  Still don't know her name  and I never saw her again.
0,who's the most important person in your life right now?  my Daughter
0,who's your best friend? mines Angelina(: (smile4me2day)  Laura
0,whos the one person you text/ call the most?  my Daughter
0,whos your favorite person or your favorite people?  Fav Person is my Daughter Fav people are in Denmark. I love that Place
0,"Why are dares always sexual?  I think it's the thrill aspect of it. We all have a little kink in us  and we get off knowing that we can do / say most anything because "" I was taking a dare """
0,Why are people always judging you? It's so unfair... :*(  it's not's fair  but that's Life
0,Why are women's bathrooms typically dirtier than the men's bathroom?  girls are slobs
0,Why are you divorced? how old are you? do you want to be married again? umm  would you ever be in the arm? and what state do you live in?  We just grew apart  and found out we weren't ment for each other. No   I would not want to be Married again. Arm ?? you mean the Army ?? I was in the Navy for 6 years. I live in Wyoming
0,Why can't african americans sun burn? It's not fair! LOL.  they sure the hell can ! ! I have seen it
0,Why can't we poop and pee at the same time?  the Muceles get in the way.
0,Why did you say abortion is murder  but said spelling isn't a factor in killing people?  No one ow how to spell in order to pull the trigger. Any thug can kill. Abortion is killing no matter how you justifiy it
0,Why do cat's always land on their feet? (this is a SERIOUS question)  they have a better balance system than Humans
0,Why do nice girls/guys finish last?  because the Haters are more ruthless
0,Why do people freak out about herpes when its in the genitals but they'll kiss people with cold sores  which are herpes? And they are contagious just as much.  the mouth kind goes away. the Gentital kind actually wraps around your spinal cord and can kill you if left untreated
0,Why do people say we dont need feathers to fly? [ THIS IS A PERFECT QUESTION TO SAY I DONT KNOW! MAKE SOMETHING UP  say because of aliens or because we are secretly birds  who cared just dont answer with i dont know!]  because we have Airplanes silly  ! ! LMAO
0,Why do so many people who are afraid of needles have piercings and tattoos?  LOL I have no idia
0,Why do they have '101 dalmatians' coloring books if dalmatians are black and white? I just found out I own a '101 dalmatians' coloring book too!  LOL IDK
0,Why do we consider fish a pet saying how you cannot take it out of water to pet it or it'll die?  because we have to take care of it  so it's considered a pet
0,Why do you like sex ?  fuck yes
0,Why do you think people get so offended when they judge their grammar?  Bad Grammar shows poor education. I always try and use Proper Grammar. ( I can't spell  but I can speak well ) LOL
0,Why do you think people overuse the poke button on Facebook?  LMAO I do it all the time it's fun
0,Why do you think people stay in physically abusive relationships?  too scared to leave
0,Why do you think some people don't like animals?  They are just Haters
0,why doesnt water have a taste?  true water has no minerals in it. Only Oxygen and Hrdrogen  the Minerals give water it's taste
0,why dont sheep shrink when it rains?  the wool hasn't been Chemicaly cured yet.
0,why have u been to jail  Drinking and Driving Getting a Hooker Fighting carring a Gun
0,why have you been to jail??  Duii   Fighting   Prostitution   and driving without a licience
0,why r u an Outlaw ?  I have been to jail 4 different times
0,wich song do u listen to and u no the whole dance?  Dance ??  I don't dance  but I know all the lyerics to Pink's >> Please don't leave me
0,wich summer has been better for you?  my 21st
0,will someone buy me these: http://www.airjordanshoes.cc/air_Jordan_heels/high-heels-jordan-7-white-pink-blue.html I'll love you forever <3  sorry baby LOL
0,Will you be a mean old person or a nice one? Explain. :D  Nice  it's just the way I am
0,Will you buy your kids condoms/birthcontrol? at what age?  yes  I would She is 16 now and already on B.C
0,will you/ your wife get an epidural when having your baby?  My Ex Wife had one  yes
0,With most species of animals there is some sort of mating ritual that the males do in order to attract a female. Some animals do a sort of dance/display  others fight  etc. How would you describe a human maleu2019s mating call? :P  For Girls   it's .... I'm so drunk for Men   It's showing off our muchels
0,Without looking it up  can you explain what a rotator cuff is?  a rotator cuff is where your shoulder meets the arm your arm Rotates in the cuff
0,Woot! You've now got the ability to speak any language you so choose to fluently. What language is it?  Spanish
0,Word is Obama shut down off shore drilling for 6 months. Which results in our gas prices increasing. How do you feel about this?  The courts over turned that decision. The Oil Co's are not regulated and that's why they gouge us at the Pump. hat we need is better and more thoughtful Regulations
0,would anne frank be mad if she knew everyone read her diary?  If she Knew how Insperational it has been  I think she would be fine with it
